1.72831	1187.25956	20	1209.8776
1.72831	1209.8776	20	1232.42644
1.72831	1232.42644	20	1254.90683
1.60784	20	20	46.7832
1.60784	46.7832	20	72.91735
1.60784	72.91735	20	98.71309
1.60784	98.71309	20	124.25168
1.60784	124.25168	20	149.57111
1.60784	149.57111	20	174.69437
1.60784	174.69437	20	199.63741
1.60784	199.63741	20	224.41231
1.60784	224.41231	20	249.02872
1.60784	249.02872	20	273.49464
1.60784	273.49464	20	297.8169
1.60784	297.8169	20	322.0014
1.60784	322.0014	20	346.05337
1.60784	346.05337	20	369.97748
1.60784	369.97748	20	393.77789
1.60784	393.77789	20	417.45843
1.60784	417.45843	20	441.02259
1.60784	441.02259	20	464.47359
1.60784	464.47359	20	487.8144
1.60784	487.8144	20	511.04803
1.60784	511.04803	20	534.17694
1.60784	534.17694	20	557.20317
1.60784	557.20317	20	580.12903
1.60784	580.12903	20	602.9567
1.60784	602.9567	20	625.68815
1.60784	625.68815	20	648.32534
1.60784	648.32534	20	670.87011
1.60784	670.87011	20	693.32415
1.60784	693.32415	20	715.68908
1.60784	715.68908	20	737.96645
1.60784	737.96645	20	760.15774
1.60784	760.15774	20	782.26435
1.60784	782.26435	20	804.28764
1.60784	804.28764	20	826.2289
1.60784	826.2289	20	848.08936
1.60784	848.08936	20	869.87023
1.60784	869.87023	20	891.57266
1.60784	891.57266	20	913.19774
1.60784	913.19774	20	934.74654
1.60784	934.74654	20	956.2201
1.60784	956.2201	20	977.6194
1.60784	977.6194	20	998.9454
1.60784	998.9454	20	1020.19903
1.60784	1020.19903	20	1041.38119
1.60784	1041.38119	20	1062.49275
1.60784	1062.49275	20	1083.53455
1.60784	1083.53455	20	1104.5074
1.60784	1104.5074	20	1125.41211
1.60784	1125.41211	20	1146.24943
1.60784	1146.24943	20	1167.02013
1.48559	20	20	44.88762
1.48559	44.88762	20	69.16374
1.48559	69.16374	20	93.10743
1.48559	93.10743	20	116.79663
1.48559	116.79663	20	140.26883
1.48559	140.26883	20	163.54696
1.48559	163.54696	20	186.64705
1.48559	186.64705	20	209.58128
1.48559	209.58128	20	232.35935
1.48559	232.35935	20	254.98933
1.48559	254.98933	20	277.47805
1.48559	277.47805	20	299.83147
1.48559	299.83147	20	322.05482
1.48559	322.05482	20	344.15276
1.48559	344.15276	20	366.12952
1.48559	366.12952	20	387.98886
1.48559	387.98886	20	409.73427
1.48559	409.73427	20	431.36896
1.48559	431.36896	20	452.89591
1.48559	452.89591	20	474.31786
1.48559	474.31786	20	495.63747
1.48559	495.63747	20	516.85767
1.48559	516.85767	20	537.97974
1.48559	537.97974	20	559.00587
1.48559	559.00587	20	579.93813
1.48559	579.93813	20	600.77842
1.48559	600.77842	20	621.52846
1.48559	621.52846	20	642.1901
1.48559	642.1901	20	662.76494
1.48559	662.76494	20	683.25451
1.48559	683.25451	20	703.66028
1.48559	703.66028	20	723.98363
1.48559	723.98363	20	744.22592
1.48559	744.22592	20	764.3884
1.48559	764.3884	20	784.47233
1.48559	784.47233	20	804.47886
1.48559	804.47886	20	824.40915
1.48559	824.40915	20	844.26427
1.48559	844.26427	20	864.04529
1.48559	864.04529	20	883.75322
1.48559	883.75322	20	903.38903
1.48559	903.38903	20	922.95368
1.48559	922.95368	20	942.44808
1.48559	942.44808	20	961.87311
1.48559	961.87311	20	981.22964
1.48559	981.22964	20	1000.51849
1.48559	1000.51849	20	1019.74048
1.48559	1019.74048	20	1038.89637
1.48559	1038.89637	20	1057.98694
1.48559	1057.98694	20	1077.01292
1.36156	20	20	42.93136
1.36156	42.93136	20	65.29189
1.36156	65.29189	20	87.32823
1.36156	87.32823	20	109.11432
1.36156	109.11432	20	130.68672
1.36156	130.68672	20	152.06813
1.36156	152.06813	20	173.27455
1.36156	173.27455	20	194.31811
1.36156	194.31811	20	215.20854
1.36156	215.20854	20	235.95389
1.36156	235.95389	20	256.56101
1.36156	256.56101	20	277.03584
1.36156	277.03584	20	297.38358
1.36156	297.38358	20	317.60891
1.36156	317.60891	20	337.716
1.36156	337.716	20	357.70864
1.36156	357.70864	20	377.59026
1.36156	377.59026	20	397.36406
1.36156	397.36406	20	417.03297
1.36156	417.03297	20	436.59973
1.36156	436.59973	20	456.06686
1.36156	456.06686	20	475.43677
1.36156	475.43677	20	494.71229
1.36156	494.71229	20	513.89516
1.36156	513.89516	20	532.9867
1.36156	532.9867	20	551.98884
1.36156	551.98884	20	570.90343
1.36156	570.90343	20	589.73217
1.36156	589.73217	20	608.47655
1.36156	608.47655	20	627.13827
1.36156	627.13827	20	645.71879
1.36156	645.71879	20	664.2195
1.36156	664.2195	20	682.64171
1.36156	682.64171	20	700.98669
1.36156	700.98669	20	719.25563
1.36156	719.25563	20	737.44972
1.36156	737.44972	20	755.57005
1.36156	755.57005	20	773.61771
1.36156	773.61771	20	791.59373
1.36156	791.59373	20	809.49912
1.36156	809.49912	20	827.33483
1.36156	827.33483	20	845.1018
1.36156	845.1018	20	862.80092
1.36156	862.80092	20	880.43307
1.36156	880.43307	20	897.9991
1.36156	897.9991	20	915.49981
1.36156	915.49981	20	932.93599
1.36156	932.93599	20	950.30843
1.36156	950.30843	20	967.61786
1.36156	967.61786	20	984.86502
1.23575	20	20	40.91127
1.23575	40.91127	20	61.29562
1.23575	61.29562	20	81.36671
1.23575	81.36671	20	101.1936
1.23575	101.1936	20	120.81156
1.23575	120.81156	20	140.24279
1.23575	140.24279	20	159.50307
1.23575	159.50307	20	178.60443
1.23575	178.60443	20	197.55651
1.23575	197.55651	20	216.3673
1.23575	216.3673	20	235.04359
1.23575	235.04359	20	253.59127
1.23575	253.59127	20	272.01552
1.23575	272.01552	20	290.32093
1.23575	290.32093	20	308.51166
1.23575	308.51166	20	326.59145
1.23575	326.59145	20	344.56372
1.23575	344.56372	20	362.43157
1.23575	362.43157	20	380.19793
1.23575	380.19793	20	397.86547
1.23575	397.86547	20	415.43669
1.23575	415.43669	20	432.91394
1.23575	432.91394	20	450.2994
1.23575	450.2994	20	467.59514
1.23575	467.59514	20	484.80397
1.23575	484.80397	20	501.92742
1.23575	501.92742	20	518.96616
1.23575	518.96616	20	535.92193
1.23575	535.92193	20	552.79639
1.23575	552.79639	20	569.59109
1.23575	569.59109	20	586.30745
1.23575	586.30745	20	602.94667
1.23575	602.94667	20	619.51035
1.23575	619.51035	20	635.99974
1.23575	635.99974	20	652.416
1.23575	652.416	20	668.7603
1.23575	668.7603	20	685.03371
1.23575	685.03371	20	701.2373
1.23575	701.2373	20	717.37208
1.23575	717.37208	20	733.43902
1.23575	733.43902	20	749.43907
1.23575	749.43907	20	765.37314
1.23575	765.37314	20	781.24212
1.23575	781.24212	20	797.04685
1.23575	797.04685	20	812.78816
1.23575	812.78816	20	828.46685
1.23575	828.46685	20	844.08369
1.23575	844.08369	20	859.63943
1.23575	859.63943	20	875.13481
1.23575	875.13481	20	890.57054
1.10816	20	20	38.82392
1.10816	38.82392	20	57.16816
1.10816	57.16816	20	75.2132
1.10816	75.2132	20	93.02232
1.10816	93.02232	20	110.62898
1.10816	110.62898	20	128.05462
1.10816	128.05462	20	145.31461
1.10816	145.31461	20	162.42072
1.10816	162.42072	20	179.38241
1.10816	179.38241	20	196.20754
1.10816	196.20754	20	212.90279
1.10816	212.90279	20	229.47394
1.10816	229.47394	20	245.92608
1.10816	245.92608	20	262.26373
1.10816	262.26373	20	278.49096
1.10816	278.49096	20	294.61144
1.10816	294.61144	20	310.62854
1.10816	310.62854	20	326.54533
1.10816	326.54533	20	342.36461
1.10816	342.36461	20	358.08902
1.10816	358.08902	20	373.72102
1.10816	373.72102	20	389.26288
1.10816	389.26288	20	404.71675
1.10816	404.71675	20	420.08464
1.10816	420.08464	20	435.36843
1.10816	435.36843	20	450.56993
1.10816	450.56993	20	465.69085
1.10816	465.69085	20	480.73375
1.10816	480.73375	20	495.70018
1.10816	495.70018	20	510.59003
1.10816	510.59003	20	525.40478
1.10816	525.40478	20	540.14585
1.10816	540.14585	20	554.81456
1.10816	554.81456	20	569.41219
1.10816	569.41219	20	583.93975
1.10816	583.93975	20	598.39841
1.10816	598.39841	20	612.78949
1.10816	612.78949	20	627.11402
1.10816	627.11402	20	641.37299
1.10816	641.37299	20	655.56735
1.10816	655.56735	20	669.69802
1.10816	669.69802	20	683.76589
1.10816	683.76589	20	697.77181
1.10816	697.77181	20	711.71661
1.10816	711.71661	20	725.60109
1.10816	725.60109	20	739.42604
1.10816	739.42604	20	753.19221
1.10816	753.19221	20	766.90032
1.10816	766.90032	20	780.55109
1.10816	780.55109	20	794.14519
0.97879	20	20	36.66555
0.97879	36.66555	20	52.90207
0.97879	52.90207	20	68.8571
0.97879	68.8571	20	84.58719
0.97879	84.58719	20	100.12341
0.97879	100.12341	20	115.48611
0.97879	115.48611	20	130.68999
0.97879	130.68999	20	145.74642
0.97879	145.74642	20	160.66456
0.97879	160.66456	20	175.45204
0.97879	175.45204	20	190.11533
0.97879	190.11533	20	204.66005
0.97879	204.66005	20	219.09116
0.97879	219.09116	20	233.41304
0.97879	233.41304	20	247.62964
0.97879	247.62964	20	261.74454
0.97879	261.74454	20	275.761
0.97879	275.761	20	289.68201
0.97879	289.68201	20	303.51033
0.97879	303.51033	20	317.24849
0.97879	317.24849	20	330.89884
0.97879	330.89884	20	344.46359
0.97879	344.46359	20	357.94485
0.97879	357.94485	20	371.34453
0.97879	371.34453	20	384.66449
0.97879	384.66449	20	397.90644
0.97879	397.90644	20	411.07203
0.97879	411.07203	20	424.16282
0.97879	424.16282	20	437.18027
0.97879	437.18027	20	450.1258
0.97879	450.1258	20	463.00075
0.97879	463.00075	20	475.80623
0.97879	475.80623	20	488.5445
0.97879	488.5445	20	501.2173
0.97879	501.2173	20	513.82377
0.97879	513.82377	20	526.36507
0.97879	526.36507	20	538.84231
0.97879	538.84231	20	551.25655
0.97879	551.25655	20	563.42395
0.97879	563.42395	20	563.42395
0.97879	563.42395	20	563.42395
0.97879	563.42395	20	563.42395
0.97879	563.42395	20	563.42395
0.97879	563.42395	20	563.42395
0.97879	563.42395	20	563.42395
0.97879	563.42395	20	563.42395
0.97879	563.42395	20	563.42395
0.97879	563.42395	20	563.42395
0.97879	563.42395	20	563.42395
0.97879	563.42395	20	563.42395
0.84764	20	20	34.43208
0.84764	34.43208	20	48.48921
0.84764	48.48921	20	62.28683
0.84764	62.28683	20	75.87378
0.84764	75.87378	20	89.27811
0.84764	89.27811	20	102.51863
0.84764	102.51863	20	115.60914
0.84764	115.60914	20	128.56037
0.84764	128.56037	20	141.38103
0.84764	141.38103	20	154.07837
0.84764	154.07837	20	166.6586
0.84764	166.6586	20	179.12709
0.84764	179.12709	20	191.48857
0.84764	191.48857	20	203.74725
0.84764	203.74725	20	215.90691
0.84764	215.90691	20	227.97097
0.84764	227.97097	20	239.94256
0.84764	239.94256	20	251.82455
0.84764	251.82455	20	263.61955
0.84764	263.61955	20	275.33006
0.84764	275.33006	20	286.95833
0.84764	286.95833	20	298.50644
0.84764	298.50644	20	309.97638
0.84764	309.97638	20	321.36999
0.84764	321.36999	20	332.68905
0.84764	332.68905	20	343.93522
0.84764	343.93522	20	355.11006
0.84764	355.11006	20	366.21504
0.84764	366.21504	20	377.25159
0.84764	377.25159	20	388.22105
0.84764	388.22105	20	399.12468
0.84764	399.12468	20	409.96372
0.84764	409.96372	20	420.73933
0.84764	420.73933	20	431.45263
0.84764	431.45263	20	442.1047
0.84764	442.1047	20	452.69657
0.84764	452.69657	20	463.22909
0.84764	463.22909	20	473.70326
0.84764	473.70326	20	484.12004
0.84764	484.12004	20	494.4803
0.84764	494.4803	20	504.78755
0.84764	504.78755	20	515.03962
0.84764	515.03962	20	525.23723
0.84764	525.23723	20	525.79653
0.84764	525.79653	20	525.79653
0.84764	525.79653	20	525.79653
0.84764	525.79653	20	525.79653
0.84764	525.79653	20	525.79653
0.84764	525.79653	20	525.79653
0.84764	525.79653	20	525.79653
0.71471	20	20	32.11911
0.71471	32.11911	20	43.92068
0.71471	43.92068	20	55.48976
0.71471	55.48976	20	66.86652
0.71471	66.86652	20	78.07528
0.71471	78.07528	20	89.13281
0.71471	89.13281	20	100.05163
0.71471	100.05163	20	110.8416
0.71471	110.8416	20	121.51077
0.71471	121.51077	20	132.06588
0.71471	132.06588	20	142.51271
0.71471	142.51271	20	152.85628
0.71471	152.85628	20	163.10103
0.71471	163.10103	20	173.2509
0.71471	173.2509	20	183.30943
0.71471	183.30943	20	193.27985
0.71471	193.27985	20	203.16509
0.71471	203.16509	20	212.96783
0.71471	212.96783	20	222.69056
0.71471	222.69056	20	232.33558
0.71471	232.33558	20	241.90502
0.71471	241.90502	20	251.40086
0.71471	251.40086	20	260.82504
0.71471	260.82504	20	270.17928
0.71471	270.17928	20	279.46519
0.71471	279.46519	20	288.68428
0.71471	288.68428	20	297.83811
0.71471	297.83811	20	306.928
0.71471	306.928	20	315.9553
0.71471	315.9553	20	324.92127
0.71471	324.92127	20	333.82713
0.71471	333.82713	20	342.67401
0.71471	342.67401	20	351.46303
0.71471	351.46303	20	360.19521
0.71471	360.19521	20	368.87157
0.71471	368.87157	20	377.49308
0.71471	377.49308	20	386.06065
0.71471	386.06065	20	394.57519
0.71471	394.57519	20	403.03754
0.71471	403.03754	20	411.44854
0.71471	411.44854	20	419.80899
0.71471	419.80899	20	428.11966
0.71471	428.11966	20	436.3813
0.71471	436.3813	20	444.59463
0.71471	444.59463	20	452.76025
0.71471	452.76025	20	460.87881
0.71471	460.87881	20	468.95105
0.71471	468.95105	20	476.9776
0.71471	476.9776	20	484.95906
0.71471	484.95906	20	492.89604
0.58	20	20	29.72194
0.58	29.72194	20	39.18694
0.58	39.18694	20	48.45241
0.58	48.45241	20	57.54904
0.58	57.54904	20	66.49663
0.58	66.49663	20	75.30934
0.58	75.30934	20	83.99799
0.58	83.99799	20	92.57122
0.58	92.57122	20	101.03616
0.58	101.03616	20	109.39884
0.58	109.39884	20	117.66444
0.58	117.66444	20	125.83749
0.58	125.83749	20	133.922
0.58	133.922	20	141.92154
0.58	141.92154	20	149.83935
0.58	149.83935	20	157.67835
0.58	157.67835	20	165.4412
0.58	165.4412	20	173.13038
0.58	173.13038	20	180.74813
0.58	180.74813	20	188.29656
0.58	188.29656	20	195.77763
0.58	195.77763	20	203.19315
0.58	203.19315	20	210.54483
0.58	210.54483	20	217.83428
0.58	217.83428	20	225.063
0.58	225.063	20	232.23243
0.58	232.23243	20	239.3439
0.58	239.3439	20	246.39872
0.58	246.39872	20	253.39824
0.58	253.39824	20	260.34343
0.58	260.34343	20	267.23539
0.58	267.23539	20	274.0751
0.58	274.0751	20	280.86368
0.58	280.86368	20	287.60211
0.58	287.60211	20	294.29124
0.58	294.29124	20	300.93196
0.58	300.93196	20	307.52511
0.58	307.52511	20	314.07155
0.58	314.07155	20	320.57205
0.58	320.57205	20	327.02737
0.58	327.02737	20	333.43824
0.58	333.43824	20	339.80537
0.58	339.80537	20	346.12944
0.58	346.12944	20	352.4111
0.58	352.4111	20	358.65099
0.58	358.65099	20	364.84973
0.58	364.84973	20	371.00791
0.58	371.00791	20	377.12611
0.58	377.12611	20	383.2049
0.58	383.2049	20	389.24482
